support	itemsets
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Success', 'PReNet'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'Success', 'DeepSAD', 'PReNet'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSAD', 'PReNet'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'Success', 'PReNet'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'PReNet'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSAD', 'Success', 'PReNet'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'Success', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'DeepSVDD', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'DeepSAD', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'DevNet', 'DeepSVDD', 'RePEN', 'PReNet'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'RePEN', 'PReNet'})
0.002	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DevNet', 'RePEN', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DevNet', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'Success', 'PReNet'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'DeepSAD', 'PReNet'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'PReNet'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSAD', 'PReNet', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'DevNet', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSAD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'DevNet', 'Success', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'PReNet', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'PReNet', 'NeuTraL'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'DevNet', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'PReNet'})
0.002	frozenset({'DevNet', 'DeepSAD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'RePEN', 'PReNet'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'PReNet'})
0.002	frozenset({'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'RePEN', 'PReNet'})
0.002	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'PReNet'})
0.002	frozenset({'GOAD', 'DevNet', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSAD', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'DevNet', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'DevNet', 'DeepSAD', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSVDD', 'PReNet'})
0.002	frozenset({'ICL', 'DevNet', 'Success', 'Quartile', 'PReNet'})
0.002	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'Quartile', 'PReNet'})
0.002	frozenset({'DevNet', 'RePEN', 'Z_score', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSVDD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSVDD', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'Success', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'Success'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSAD', 'RePEN', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSAD', 'Success', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSAD', 'Success', 'RePEN'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'DeepSVDD', 'Success', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'DeepSVDD', 'RePEN', 'Success'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'Success', 'RePEN', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'RePEN', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'RePEN'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'Success', 'RePEN', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSVDD', 'Success', 'RePEN', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSAD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSAD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSAD', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'DeepSVDD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'DeepSVDD', 'RePEN', 'Success', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSVDD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'ICL', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'DeepSVDD', 'Success'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'RePEN', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'Success', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'Success', 'RePEN'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'RePEN'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'Success'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'RePEN', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'Success', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'Success', 'RePEN'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSVDD', 'RePEN', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSVDD', 'Success', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSVDD', 'Success', 'RePEN'})
0.002	frozenset({'ICL', 'SLAD', 'Success', 'RePEN', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSAD', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSAD', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSAD', 'Success', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'DeepSVDD', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'DeepSVDD', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'DeepSVDD', 'Success', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'Success', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'DeepSVDD', 'Success', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'ICL', 'DeepSVDD', 'RePEN', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'ICL', 'Success', 'RePEN', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'RoSAS'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'Success', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'RePEN', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'Success', 'RePEN', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'ICL', 'DeepSVDD', 'Success', 'RePEN', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'ICL', 'RCA', 'RePEN'})
0.002	frozenset({'ICL', 'RCA', 'RePEN', 'Success'})
0.002	frozenset({'ICL', 'PReNet'})
0.002	frozenset({'GOAD', 'PReNet', 'RoSAS'})
0.002	frozenset({'GOAD', 'PReNet', 'NeuTraL', 'RoSAS'})
0.002	frozenset({'GOAD', 'RoSAS', 'DeepSVDD', 'PReNet'})
0.002	frozenset({'GOAD', 'PReNet', 'RePEN', 'RoSAS'})
0.002	frozenset({'GOAD', 'PReNet', 'Success', 'RoSAS'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'PReNet', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'RePEN', 'PReNet', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'Success', 'PReNet', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'RePEN', 'PReNet', 'RoSAS'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'Success', 'PReNet', 'RoSAS'})
0.002	frozenset({'GOAD', 'Success', 'RePEN', 'PReNet', 'RoSAS'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'RePEN', 'RoSAS', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'Success', 'PReNet', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'Success', 'RePEN', 'PReNet', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'PReNet', 'RoSAS'})
0.002	frozenset({'ICL', 'DeepSVDD', 'Success', 'RePEN', 'RoSAS'})
0.002	frozenset({'ICL', 'GOAD', 'RePEN', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'Success', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'Success', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSVDD', 'Success', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSAD', 'Success', 'RePEN', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSAD', 'Success', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'GOAD', 'Success', 'RePEN', 'RoSAS'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'RePEN', 'RoSAS'})
0.002	frozenset({'ICL', 'NeuTraL', 'RoSAS'})
0.002	frozenset({'GOAD', 'ICL', 'RePEN', 'RoSAS'})
0.002	frozenset({'GOAD', 'ICL', 'NeuTraL', 'RoSAS'})
0.002	frozenset({'DeepSVDD', 'ICL', 'RePEN', 'RoSAS'})
0.002	frozenset({'DeepSVDD', 'ICL', 'NeuTraL', 'RoSAS'})
0.002	frozenset({'ICL', 'Success', 'RePEN', 'RoSAS'})
0.002	frozenset({'ICL', 'Success', 'NeuTraL', 'RoSAS'})
0.002	frozenset({'NeuTraL', 'ICL', 'RePEN', 'RoSAS'})
0.002	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'DeepSVDD', 'RePEN'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'DeepSVDD', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSAD', 'Success'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Success', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSAD', 'Success', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'RePEN', 'Success', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Success', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'DeepSAD', 'RoSAS', 'SLAD'})
0.002	frozenset({'GOAD', 'SLAD', 'RoSAS', 'DeepSAD'})
0.002	frozenset({'DeepSAD', 'NeuTraL', 'RoSAS', 'SLAD'})
0.002	frozenset({'DeepSAD', 'RePEN', 'RoSAS', 'SLAD'})
0.002	frozenset({'DeepSAD', 'Success', 'RoSAS', 'SLAD'})
0.002	frozenset({'DeepSVDD', 'DeepSAD', 'RoSAS', 'SLAD'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'RePEN', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Success', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RoSAS'})
0.002	frozenset({'SLAD', 'DeepSAD', 'RePEN', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSAD', 'Success', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSAD', 'Success', 'RePEN', 'RoSAS'})
0.002	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'RePEN', 'RoSAS'})
0.002	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'Success', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'Success', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'Success', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'GOAD', 'SLAD', 'RePEN', 'PReNet'})
0.002	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSAD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'NeuTraL', 'SLAD', 'RePEN', 'PReNet'})
0.002	frozenset({'DeepSVDD', 'RePEN', 'PReNet', 'SLAD'})
0.002	frozenset({'DeepSAD', 'RePEN', 'PReNet', 'SLAD'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'DeepSAD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'Success', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'RePEN', 'PReNet'})
0.002	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'RePEN', 'PReNet'})
0.002	frozenset({'SLAD', 'DeepSVDD', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'RePEN', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'SLAD', 'DeepSAD', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'RePEN', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RoSAS', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSAD', 'RePEN'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Success', 'RePEN', 'RoSAS'})
0.002	frozenset({'GOAD', 'DeepSVDD', 'ICL', 'SLAD'})
0.002	frozenset({'GOAD', 'ICL', 'NeuTraL', 'SLAD'})
0.002	frozenset({'GOAD', 'ICL', 'RePEN', 'SLAD'})
0.002	frozenset({'GOAD', 'ICL', 'Success', 'SLAD'})
0.002	frozenset({'DeepSVDD', 'ICL', 'NeuTraL', 'SLAD'})
0.002	frozenset({'DeepSVDD', 'ICL', 'RePEN', 'SLAD'})
0.002	frozenset({'ICL', 'DeepSVDD', 'Success', 'SLAD'})
0.002	frozenset({'NeuTraL', 'ICL', 'RePEN', 'SLAD'})
0.002	frozenset({'ICL', 'Success', 'NeuTraL', 'SLAD'})
0.002	frozenset({'ICL', 'Success', 'RePEN', 'SLAD'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSAD', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'DeepSVDD', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSAD', 'Success', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'Success', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSVDD', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSVDD', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'DeepSVDD', 'Success', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'RePEN', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'Success', 'PReNet', 'NeuTraL'})
0.002	frozenset({'ICL', 'SLAD', 'Success', 'RePEN', 'PReNet'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD'})
0.002	frozenset({'ICL', 'SLAD', 'GOAD', 'DeepSAD', 'NeuTraL'})
0.002	frozenset({'ICL', 'DeepSAD', 'Success', 'SLAD'})
0.002	frozenset({'DeepSAD', 'ICL', 'RePEN', 'SLAD'})
0.002	frozenset({'DeepSAD', 'ICL', 'NeuTraL', 'SLAD'})
0.002	frozenset({'SLAD', 'ICL', 'PReNet'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'RoSAS'})
0.002	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'RoSAS'})
